val_rouge2,epoch,step
0.1497565358877182,0,1006
0.16069786250591278,1,2013
0.18690456449985504,2,3020
0.185636967420578,3,4027
0.15587575733661652,4,5034
0.20970147848129272,5,6041
0.19820170104503632,6,7048
0.21343852579593658,7,8055
0.19953112304210663,8,9062
0.18690352141857147,9,10069
0.1874203383922577,10,11076
0.22978894412517548,11,12083
0.19595664739608765,12,13090
0.20706191658973694,13,14097
